"follow_number","date","year","month","day","name_focal","class_focal","sex_focal","age_category","follow_type","length_active_period_min","ap_kcal","prev_day_ap_kcal","lipid_kcal","prev_day_lipid_kcal","tnc_kcal","prev_day_tnc_kcal","ndf_kcal_low","prev_day_ndf_kcal_low","total_kcal_using_ap_low_fermentation","prev_day_total_kcal_using_ap_low_fermentation","total_kcal_npe_low_fermentation","prev_day_total_kcal_npe_low_fermentation","npe_to_ap","lipid_to_ap","lipid_to_tnc","lipid_to_ndf_low","tnc_to_ap","tnc_to_ndf_low","ap_to_ndf_low","percent_ap","percent_lipid","percent_ndf_low","percent_tnc","fai","hi_low_quartile","fruit_category_quartiles"  
1149,2005-07-26,2005,7,26,"Sumi","adult_female_with_dependent","female","adult","N-N",666,207.344995872572,NA,904.08309917743,NA,1722.74785700439,NA,248.221861326678,NA,3082.39781338107,NA,2875.0528175085,NA,13.8660342653045,4.36028415044582,0.524791306807661,3.64223801378876,8.30860590463991,6.9403550831372,0.835321251578605,6.7267435427206,29.3305132534384,8.05288208579426,55.8898611180467,6.090373281,"high","high"
1151,2005-07-27,2005,7,27,"Sumi","adult_female_with_dependent","female","adult","N-N",674,498.651212493206,207.344995872572,344.498661289219,904.08309917743,2249.82237232934,1722.74785700439,164.974377760125,248.221861326678,3257.94662387189,3082.39781338107,2759.29541137869,2875.0528175085,5.5335179023881,0.690860971874028,0.153122604489235,2.08819494255117,4.51181570597304,13.6374048071914,3.02259792862048,15.3056900576408,10.5741039084244,5.06375324111547,69.0564527928193,6.090373281,"high","high"
1152,2005-07-28,2005,7,28,"Sumi","adult_female_with_dependent","female","adult","N-N",676,369.593736675154,498.651212493206,833.846236443472,344.498661289219,1548.19288136483,2249.82237232934,323.883489481234,164.974377760125,3075.51634396469,3257.94662387189,2705.92260728953,2759.29541137869,7.32134324469854,2.25611571219986,0.53859325054407,2.57452529543586,4.18890453959607,4.78009201347242,1.14113176089073,12.0172906055413,27.1123981532334,10.5310280700285,50.3392831711969,6.090373281,"high","high"
1153,2005-07-29,2005,7,29,"Sumi","adult_female_with_dependent","female","adult","N-N",634,161.581797979972,369.593736675154,570.004459953001,833.846236443472,1550.01730452478,1548.19288136483,300.901778371828,323.883489481234,2582.50534082958,3075.51634396469,2420.92354284961,2705.92260728953,14.982650107345,3.5276526631029,0.367740707338592,1.89432067512954,9.59277173482691,5.15124009207219,0.536991834525826,6.25678465888734,22.0717630643853,11.6515452500543,60.0199070266731,6.090373281,"high","high"
1154,2005-07-30,2005,7,30,"Sumi","adult_female_with_dependent","female","adult","N-N",582,155.444355978779,161.581797979972,204.639100265537,570.004459953001,1297.72900750235,1550.01730452478,74.9710766064004,300.901778371828,1732.78354035306,2582.50534082958,1577.33918437428,2420.92354284961,10.1472914500004,1.31647816337233,0.157690164188741,2.72957398410985,8.34851159008635,17.3097288480389,2.07339100643926,8.97078904310844,11.809847883472,4.32662677480908,74.8927362986105,6.090373281,"high","high"
1157,2005-07-31,2005,7,31,"Sumi","adult_female_with_dependent","female","adult","N-N",588,123.962060558405,155.444355978779,657.903320618488,204.639100265537,1091.28849852617,1297.72900750235,182.129050019717,74.9710766064004,2055.28292972278,1732.78354035306,1931.32086916437,1577.33918437428,15.5799351871408,5.30729577787644,0.602868372118844,3.61229205635929,8.80340721677502,5.99184203952102,0.680627612920538,6.03138666534469,32.0103529837241,8.8615074540751,53.0967528968561,6.090373281,"high","high"
1158,2005-08-01,2005,8,1,"Sumi","adult_female_with_dependent","female","adult","N-N",614,151.627595447654,123.962060558405,690.863218317276,657.903320618488,1225.17880730011,1091.28849852617,207.693350139221,182.129050019717,2275.36297120426,2055.28292972278,2123.7353757566,1931.32086916437,14.0062590156274,4.55631586241029,0.563887666192751,3.32636176292682,8.08018358190659,5.89897946409381,0.730055128611557,6.66388604220819,30.3627696794077,9.12792168843712,53.845422589947,5.820797907,"high","medium"
1159,2005-08-02,2005,8,2,"Sumi","adult_female_with_dependent","female","adult","N-N",660,129.102411153088,151.627595447654,532.381259525458,690.863218317276,880.040545034383,1225.17880730011,222.012721715425,207.693350139221,1763.53693742835,2275.36297120426,1634.43452627527,2123.7353757566,12.6599845167661,4.12371275462986,0.604950831560446,2.39797636555199,6.81660812663554,3.96391944675322,0.581509069190059,7.32065251444914,30.1882681460471,12.5890599172349,49.9020194222689,5.820797907,"high","medium"
1161,2005-08-03,2005,8,3,"Sumi","adult_female_with_dependent","female","adult","N-N",592,172.628416501511,129.102411153088,524.300772753632,532.381259525458,611.453925174888,880.040545034383,302.613224964288,222.012721715425,1610.99633939432,1763.53693742835,1438.36792289281,1634.43452627527,8.33216194669908,3.0371637727966,0.857465707826917,1.73257719590909,3.54202359939701,2.02057899236574,0.570458929948891,10.7156305871194,32.5451250218701,18.7842279690133,37.9550164219972,5.820797907,"high","medium"
1164,2005-08-04,2005,8,4,"Sumi","adult_female_with_dependent","female","adult","N-N",680,170.444706529271,172.628416501511,276.887760328805,524.300772753632,1523.25742302251,611.453925174888,85.2003965376234,302.613224964288,2055.79028641821,1610.99633939432,1885.34557988894,1438.36792289281,11.0613325475448,1.62450196293573,0.181773452171592,3.24984121648465,8.93695940484324,17.8785250412521,2.0005154137282,8.29095786935716,13.4686773333881,4.14441089154417,74.0959539057105,5.820797907,"high","medium"
1290,2005-10-09,2005,10,9,"Sumi","adult_female_with_dependent","female","adult","N-N",698,418.403849405618,NA,175.116547113197,NA,1184.88461590175,NA,254.401251137071,NA,2032.80626355763,NA,1614.40241415202,NA,3.8584788750042,0.418534741881479,0.147792067483235,0.688347821917138,2.83191614413918,4.65754240832461,1.64466113093203,20.582573799894,8.61452221259513,12.5147809556549,58.2881230318559,8.202099738,"high","high"
1293,2005-10-10,2005,10,10,"Sumi","adult_female_with_dependent","female","adult","N-N",690,485.476994516791,418.403849405618,68.2499329861268,175.116547113197,3339.91044527283,1184.88461590175,274.699408210042,254.401251137071,4168.3367809858,2032.80626355763,3682.859786469,1614.40241415202,7.58606448516609,0.140583248551371,0.0204346595827816,0.248453148955971,6.87964719851893,12.1584187859591,1.76730265885969,11.6467795196236,1.63734210003027,6.59014428639994,80.1257340939462,8.202099738,"high","high"
1294,2005-10-11,2005,10,11,"Sumi","adult_female_with_dependent","female","adult","N-N",698,475.927131979,485.476994516791,503.660058325527,68.2499329861268,1412.49741508128,3339.91044527283,529.319564195581,274.699408210042,2921.40416958139,4168.3367809858,2445.47703760239,3682.859786469,5.13834340024619,1.05827137072688,0.356574145161564,0.951523601986922,2.96788588036122,2.66851541228764,0.899130060877832,16.291040347464,17.2403415990776,18.1186694298252,48.3499486236333,8.202099738,"high","high"
1301,2005-10-14,2005,10,14,"Sumi","adult_female_with_dependent","female","adult","N-N",510,284.370556512107,NA,362.306392599214,NA,2810.06867930911,NA,635.328119765686,NA,4092.07374818612,NA,3807.70319167401,NA,13.3899347329649,1.27406436532324,0.12893150806844,0.570266577737556,9.88171459723355,4.42301952626541,0.447596364248737,6.94930184574896,8.85385784554377,15.5258228189877,68.6710174897196,8.202099738,"high","high"
1302,2005-10-15,2005,10,15,"Sumi","adult_female_with_dependent","female","adult","N-N",624,428.114224891153,284.370556512107,443.367039693898,362.306392599214,3588.24325439807,2810.06867930911,380.300483925026,635.328119765686,4840.02500290815,4092.07374818612,4411.91077801699,3807.70319167401,10.3054524271851,1.03562790936606,0.123561032031613,1.16583348808282,8.38150905943471,9.43528448179799,1.12572621647138,8.84528953123009,9.16042870496535,7.85740742447656,74.136874339328,8.202099738,"high","high"
1304,2005-10-16,2005,10,16,"Sumi","adult_female_with_dependent","female","adult","N-N",628,353.040137117531,428.114224891153,266.699446791888,443.367039693898,2725.7170673662,3588.24325439807,241.809023028009,380.300483925026,3587.26567430363,4840.02500290815,3234.2255371861,4411.91077801699,9.16107036325275,0.755436616837426,0.0978456091371193,1.10293422243799,7.72070022865072,11.2721892394002,1.45999571354555,9.84148287779282,7.43461652986326,6.74076148750678,75.9831391048371,8.202099738,"high","high"
1307,2005-10-17,2005,10,17,"Sumi","adult_female_with_dependent","female","adult","N-N",622,171.433062166069,353.040137117531,2289.45221344615,266.699446791888,4513.38755441683,2725.7170673662,921.896323309754,241.809023028009,7896.1691533388,3587.26567430363,7724.73609117273,3234.2255371861,45.0597801472489,13.3547880701584,0.507258059681952,2.48341614513295,26.327404395569,4.8957647842797,0.185956986519479,2.17109156145143,28.9944676840931,11.6752352363164,57.1592055181391,8.202099738,"high","high"
1308,2005-10-18,2005,10,18,"Sumi","adult_female_with_dependent","female","adult","N-N",668,206.68802578754,171.433062166069,933.241686296083,2289.45221344615,2835.69288063275,4513.38755441683,491.143074029987,921.896323309754,4466.76566674636,7896.1691533388,4260.07764095882,7724.73609117273,20.6111487335888,4.51521892833496,0.329105345882111,1.90014221037168,13.7196766471012,5.77365951099539,0.420830582200005,4.62724130182753,20.893007511985,10.9954967570023,63.4842544291852,8.202099738,"high","high"
1402,2005-12-23,2005,12,23,"Sumi","adult_female_with_dependent","female","adult","N-N",620,216.237998411212,NA,318.041464611583,NA,2607.77753061342,NA,585.429656786466,NA,3727.48665042268,NA,3511.24865201147,NA,16.2378891675378,1.47079360218076,0.121958817758803,0.543261621485616,12.059756147272,4.4544677577969,0.369366320794514,5.80117432175624,8.53233007757436,15.7057479124729,69.9607476881965,11.94225722,"high","high"
1427,2006-01-14,2006,1,14,"Sumi","adult_female_with_dependent","female","adult","N-N",624,314.552543556919,NA,744.770409525533,NA,2452.47872578649,NA,600.439518991222,NA,4112.24119786016,NA,3797.68865430324,NA,12.0733045467046,2.3677138359899,0.303680680975812,1.24037540163378,7.79672196592079,4.08447253756184,0.523870487547835,7.64917543554107,18.1110585126446,14.6012719123495,59.6384941394647,11.22047244,"high","high"
1429,2006-01-15,2006,1,15,"Sumi","adult_female_with_dependent","female","adult","N-N",754,136.368116529605,314.552543556919,274.642759772934,744.770409525533,1338.1458268286,2452.47872578649,294.70967724061,600.439518991222,2043.86638037175,4112.24119786016,1907.49826384214,3797.68865430324,13.9878610366232,2.01398073656983,0.205241278092864,0.931909540074948,9.81274700335174,4.54055611392799,0.462720185527771,6.67206613109422,13.4374126611437,14.4192242737026,65.4712969340594,11.22047244,"high","high"
1430,2006-01-16,2006,1,16,"Sumi","adult_female_with_dependent","female","adult","N-N",666,181.208392859976,136.368116529605,322.68192030951,274.642759772934,2363.95944055707,1338.1458268286,529.929769535129,294.70967724061,3397.77952326169,2043.86638037175,3216.57113040171,1907.49826384214,17.7506741251617,1.78072281982466,0.136500616200703,0.608914499354465,13.045529532309,4.46089194541913,0.341947939665547,5.33314158907007,9.496846929013,15.5963553817178,69.5736561001991,11.22047244,"high","high"
1432,2006-01-17,2006,1,17,"Sumi","adult_female_with_dependent","female","adult","N-N",612,285.278815286522,181.208392859976,695.224479266981,322.68192030951,3019.07779211134,2363.95944055707,464.702568944973,529.929769535129,4464.28365560982,3397.77952326169,4179.0048403233,3216.57113040171,14.6488439252879,2.43700002248231,0.230277100207076,1.49606334401243,10.5829021656554,6.49679600215175,0.613895498650241,6.39024840923897,15.5730355169829,10.4093423445669,67.6273737292112,11.22047244,"high","high"
1433,2006-01-18,2006,1,18,"Sumi","adult_female_with_dependent","female","adult","N-N",632,156.751096480504,285.278815286522,214.200782790034,695.224479266981,1666.28681176018,3019.07779211134,372.392069056645,464.702568944973,2409.63076008736,4464.28365560982,2252.87966360686,4179.0048403233,14.372337509531,1.36650261209928,0.128549767830043,0.575202321930899,10.6301445359741,4.47454967551072,0.420930276194094,6.50519154539763,8.88936123899199,15.4543208538367,69.1511263617736,11.22047244,"high","high"
1437,2006-01-19,2006,1,19,"Sumi","adult_female_with_dependent","female","adult","N-N",610,184.312349434134,156.751096480504,368.087290458379,214.200782790034,2474.64919829454,1666.28681176018,521.033641192297,372.392069056645,3548.08247937935,2409.63076008736,3363.77012994522,2252.87966360686,18.2503784487175,1.99708425175231,0.148743220134819,0.706455901035631,13.4263884427282,4.74949984540677,0.353743664252402,5.19470306863823,10.3742596909068,14.684935996286,69.7461012441689,11.22047244,"high","high"
1483,2006-02-21,2006,2,21,"Sumi","adult_female_with_dependent","female","adult","N-N",598,72.2739100354222,NA,227.77358406301,NA,1598.83272307216,NA,189.549033326432,NA,2088.42925049702,NA,2016.1553404616,NA,27.896032461416,3.15153260632192,0.142462423226705,1.20166048892874,22.1218517482803,8.43492944814298,0.381294004865515,3.46068271253249,10.9064544086807,9.07615296430662,76.5567099144802,7.458563536,"high","high"
1485,2006-02-22,2006,2,22,"Sumi","adult_female_with_dependent","female","adult","N-N",648,95.5938966821868,72.2739100354222,481.353021834584,227.77358406301,2086.32222604217,1598.83272307216,224.944547693994,189.549033326432,2888.21369225294,2088.42925049702,2792.61979557075,2016.1553404616,29.213369184595,5.03539492102618,0.230718445993708,2.13987414573568,21.8248475943856,9.27482905200408,0.424966498019899,3.30979307170375,16.6661152229047,7.78836234650377,72.2357293588878,7.458563536,"high","high"
1487,2006-02-23,2006,2,23,"Sumi","adult_female_with_dependent","female","adult","N-N",724,121.089249643957,95.5938966821868,564.357703702304,481.353021834584,2489.76043445191,2086.32222604217,282.472900930362,224.944547693994,3457.68028872853,2888.21369225294,3336.59103908457,2792.61979557075,27.5548081179401,4.66067553776826,0.226671488506701,1.99791803689316,20.5613664447723,8.81415677840796,0.428675633114304,3.50203719061846,16.3218590666701,8.16943376318444,72.006669979527,7.458563536,"high","high"
1489,2006-02-24,2006,2,24,"Sumi","adult_female_with_dependent","female","adult","N-N",618,84.1953126336371,121.089249643957,171.344190089753,564.357703702304,1420.99912151936,2489.76043445191,200.0146892248,282.472900930362,1876.55331346755,3457.68028872853,1792.35800083391,3336.59103908457,21.2880972202465,2.03507991989211,0.120580081644631,0.856658032236706,16.8774136833795,7.10447381153228,0.420945646342047,4.48669973985757,9.13079254716929,10.6586201302859,75.7238875826872,7.458563536,"high","high"
1491,2006-02-25,2006,2,25,"Sumi","adult_female_with_dependent","female","adult","N-N",708,110.825743186997,84.1953126336371,484.762094750525,171.344190089753,2471.19386414479,1420.99912151936,306.426163813174,200.0146892248,3373.20786589548,1876.55331346755,3262.38212270849,1792.35800083391,29.4370425940104,4.37409288501304,0.196165141789994,1.58198663168359,22.2980130164805,8.06456548420409,0.361671933649134,3.28547031766084,14.3709523404018,9.08411743347536,73.259459908462,7.458563536,"high","high"
1494,2006-02-26,2006,2,26,"Sumi","adult_female_with_dependent","female","adult","N-N",608,76.7041799919011,110.825743186997,151.468199296465,484.762094750525,1368.88972411214,2471.19386414479,139.838795698098,306.426163813174,1736.9008990986,3373.20786589548,1660.1967191067,3262.38212270849,21.6441492403933,1.97470593274654,0.11065040275228,1.08316292728575,17.8463510627018,9.78905544257882,0.548518596781253,4.41615178112397,8.72060112209469,8.05105206466703,78.8121950321143,7.458563536,"high","high"
1495,2006-02-27,2006,2,27,"Sumi","adult_female_with_dependent","female","adult","N-N",672,157.41035509622,76.7041799919011,222.76640356377,151.468199296465,1623.64075346885,1368.88972411214,207.817922676506,139.838795698098,2211.63543480535,1736.9008990986,2054.22507970913,1660.1967191067,13.0501267115079,1.41519535628771,0.137201781297887,1.07193066264324,10.3147010403246,7.81280426903433,0.757443598073341,7.11737353358485,10.0724739736943,9.39657230147412,73.4135801912467,7.458563536,"high","high"
1496,2006-02-28,2006,2,28,"Sumi","adult_female_with_dependent","female","adult","N-N",676,236.628891045857,157.41035509622,307.120055455504,222.76640356377,2037.19017537714,1623.64075346885,327.840311300814,207.817922676506,2908.77943317931,2211.63543480535,2672.15054213346,2054.22507970913,11.2925794070328,1.29789753946819,0.150756693787141,0.936797717879488,8.60921997467482,6.21397096438177,0.721780949105843,8.13498914172463,10.5583823906448,11.270717454932,70.0359110126985,7.458563536,"high","high"
